"ID","TOKEN","IS_STOP"
"809","γʼ","FALSE"
"810","εἴσω","FALSE"
"811","τριγλύφων","FALSE"
"812","ὅποι","FALSE"
"813","κενὸν","FALSE"
"814","δέμας","FALSE"
"815","καθεῖναι","FALSE"
"816","·","FALSE"
"817","τοὺς","TRUE"
"818","πόνους","FALSE"
"819","γὰρ","TRUE"
"820","ἁγαθοὶ","FALSE"
"821","τολμῶσι","FALSE"
"822",",","FALSE"
"823","δειλοὶ","FALSE"
"824","δʼ","FALSE"
"825","εἰσὶν","TRUE"
"826","οὐδὲν","TRUE"
"827","οὐδαμοῦ","FALSE"
"828",".","FALSE"
"829","Ὀρέστης","FALSE"
"830","οὔ","TRUE"
"831","τοι","TRUE"
"832","μακρὸν","FALSE"
"833","μὲν","TRUE"
"834","ἤλθομεν","FALSE"
"835","κώπῃ","FALSE"
"836","πόρον","FALSE"
"837",",","FALSE"
"838","ἐκ","TRUE"
"839","τερμάτων","FALSE"
"840","δὲ","TRUE"
"841","νόστον","FALSE"
"842","ἀροῦμεν","FALSE"
"843","πάλιν","FALSE"
"844",".","FALSE"
"845","ἀλλʼ","FALSE"
"846","εὖ","FALSE"
"847","γὰρ","TRUE"
"848","εἶπας","FALSE"
"849",",","FALSE"
"850","πειστέον","FALSE"
"851","·","FALSE"
"852","χωρεῖν","FALSE"
"853","χρεὼν","FALSE"
"854","ὅποι","FALSE"
"855","χθονὸς","FALSE"
"856","κρύψαντε","FALSE"
"857","λήσομεν","FALSE"
"858","δέμας","FALSE"
"859",".","FALSE"
"860","οὐ","TRUE"
"861","γὰρ","TRUE"
"862","τὸ","TRUE"
"863","τοῦ","TRUE"
"864","θεοῦ","FALSE"
"865","γʼ","FALSE"
"866","αἴτιον","FALSE"
"867","γενήσεται","FALSE"
"868","πεσεῖν","FALSE"
"869","ἄχρηστον","FALSE"
"870","θέσφατον","FALSE"
"871","·","FALSE"
"872","τολμητέον","FALSE"
"873","·","FALSE"
"874","μόχθος","FALSE"
"875","γὰρ","TRUE"
"876","οὐδεὶς","TRUE"
"877","τοῖς","TRUE"
"878","νέοις","FALSE"
"879","σκῆψιν","FALSE"
"880","φέρει","FALSE"
"881",".","FALSE"
"882","Χορός","FALSE"
"883","εὐφαμεῖτʼ","FALSE"
"884",",","FALSE"
"885","ὦ","TRUE"
"886","πόντου","FALSE"
"887","δισσὰς","FALSE"
"888","συγχωρούσας","FALSE"
"889","πέτρας","FALSE"
"890","Ἀξείνου","FALSE"
"891","ναίοντες","FALSE"
"892",".","FALSE"
"893","ὦ","TRUE"
"894","παῖ","FALSE"
"895","τᾶς","TRUE"
"896","Λατοῦς","FALSE"
"897",",","FALSE"
"898","Δίκτυννʼ","FALSE"
"899","οὐρεία","FALSE"
"900",",","FALSE"
"901","πρὸς","TRUE"
"902","σὰν","TRUE"
"903","αὐλάν","FALSE"
"904",",","FALSE"
"905","εὐστύλων","FALSE"
"906","ναῶν","FALSE"
