"ID","TOKEN","IS_PUNCT"
"935","τοῦτο","FALSE"
"936","ἐπιδιδόναι","FALSE"
"937","καλεῖ","FALSE"
"938",".","TRUE"
"939","ἐρομένου","FALSE"
"940","δέ","FALSE"
"941","τινος","FALSE"
"942","εἰ","FALSE"
"943","μελετήσει","FALSE"
"944","ὁ","FALSE"
"945","δεῖνα","FALSE"
"946",",","TRUE"
"947","Πῶς","FALSE"
"948","οὖν","FALSE"
"949",",","TRUE"
"950","ἔφη","FALSE"
"951",",","TRUE"
"952","ἐμὲ","FALSE"
"953","ἐρωτῶν","FALSE"
"954","εἰ","FALSE"
"955","μελετήσομαι","FALSE"
"956",",","TRUE"
"957","λέγεις","FALSE"
"958","ὅτι","FALSE"
"959","ὁ","FALSE"
"960","δεῖνα","FALSE"
"961",";","TRUE"
"962","ἀττικίζοντος","FALSE"
"963","δέ","FALSE"
"964","τινος","FALSE"
"965","καὶ","FALSE"
"966","τεθνήξει","FALSE"
"967","εἰπόντος","FALSE"
"968","ἐπὶ","FALSE"
"969","τοῦ","FALSE"
"970","τρίτου","FALSE"
"971",",","TRUE"
"972","Βέλτιον","FALSE"
"973",",","TRUE"
"974","ἔφη","FALSE"
"975",",","TRUE"
"976","καὶ","FALSE"
"977","ἐνταῦθα","FALSE"
"978","μὴ","FALSE"
"979","ἀττικίζειν","FALSE"
"980","καταρώμενον","FALSE"
"981",".","TRUE"
"982","καὶ","FALSE"
"983","πρὸς","FALSE"
"984","τὸν","FALSE"
"985","εἰπόντα","FALSE"
"986","δὲ","FALSE"
"987","στοχάζομαι","FALSE"
"988","αὐτοῦ","FALSE"
"989","ἐπὶ","FALSE"
"990","τοῦ","FALSE"
"991","φείδομαι","FALSE"
"992","αὐτοῦ","FALSE"
"993",",","TRUE"
"994","Μή","FALSE"
"995","τι","FALSE"
"996",",","TRUE"
"997","ἔφη","FALSE"
"998",",","TRUE"
"999","διήμαρτες","FALSE"
"1000","βαλών","FALSE"
"1001",";","TRUE"
"1002","ἀφιστᾶν","FALSE"
"1003","δέ","FALSE"
"1004","τινος","FALSE"
"1005","εἰπόντος","FALSE"
"1006","καὶ","FALSE"
"1007","ἑτέρου","FALSE"
"1008","ἀφιστάνειν","FALSE"
"1009",",","TRUE"
"1010","Ἄμφω","FALSE"
"1011","μέν","FALSE"
"1012",",","TRUE"
"1013","ἔφη","FALSE"
"1014",",","TRUE"
"1015","οὐκ","FALSE"
"1016","οἶδα","FALSE"
"1017",".","TRUE"
"1018","πρὸς","FALSE"
"1019","δὲ","FALSE"
"1020","τὸν","FALSE"
"1021","λέγοντα","FALSE"
"1022","πλὴτ","FALSE"
"1023","εἰ","FALSE"
"1024","μή","FALSE"
"1025",",","TRUE"
"1026","Ταῦτα","FALSE"
"1027",",","TRUE"
"1028","ἔφη","FALSE"
"1029",",","TRUE"
"1030","διπλᾶ","FALSE"
"1031","χαρίζῃ","FALSE"
"1032",".","TRUE"
"1033","καὶ","FALSE"
"1034","χρᾶσθαι","FALSE"
"1035","δέ","FALSE"
"1036","τινος","FALSE"
"1037","εἰπόντος","FALSE"
"1038",",","TRUE"
"1039","Ψευδαττικόν","FALSE"
"1040",",","TRUE"
"1041","κόν","FALSE"
"1042",",","TRUE"
"1043","ἔφη","FALSE"
"1044",",","TRUE"
"1045","τὸ","FALSE"
"1046","ῥῆμα","FALSE"
"1047",".","TRUE"
"1048","τῷ","FALSE"
"1049","δὲ","FALSE"
"1050","λέγοντι","FALSE"
"1051","ἔκτοτε","FALSE"
"1052",",","TRUE"
"1053","Καλόν","FALSE"
"1054",",","TRUE"
"1055","ἔφη","FALSE"
"1056",",","TRUE"
"1057","τὸ","FALSE"
"1058","εἰπεῖν","FALSE"
"1059","ἐκπέρυσι","FALSE"
"1060",",","TRUE"
"1061","ὁ","FALSE"
"1062","γὰρ","FALSE"
"1063","Πλάτων","FALSE"
"1064","ἐς","FALSE"
"1065","τότε","FALSE"
"1066","λέγει","FALSE"
"1067",".","TRUE"
"1068","τῷ","FALSE"
"1069","δὲ","FALSE"
"1070","ἰδού","FALSE"
"1071","ἐπὶ","FALSE"
"1072","τοῦ","FALSE"
"1073","ἰδέ","FALSE"
"1074","χρωμένου","FALSE"
"1075","τινός","FALSE"
"1076",",","TRUE"
"1077","Ἕτερα","FALSE"
"1078","ἀνθ","FALSE"
"1079","ἑτέρων","FALSE"
"1080",",","TRUE"
"1081","ἔφη","FALSE"
"1082",",","TRUE"
"1083","σημαίνεις","FALSE"
"1084",".","TRUE"
"1085","ἀντιλαμβάνομαι","FALSE"
"1086","δὲ","FALSE"
"1087","ἐπὶ","FALSE"
"1088","τοῦ","FALSE"
"1089","συνίημι","FALSE"
"1090","λέγοντός","FALSE"
"1091","τινος","FALSE"
"1092",",","TRUE"
"1093","θαυμάζειν","FALSE"
"1094","ἔφη","FALSE"
"1095","πῶς","FALSE"
"1096","ἀντιποιούμενος","FALSE"
"1097","τοῦ","FALSE"
"1098","λέγοντος","FALSE"
"1099","φὴς","FALSE"
"1100","μὴ","FALSE"
"1101","ἀντιποιεῖσθαι","FALSE"
"1102",".","TRUE"
"1103","βράδιον","FALSE"
"1104","δέ","FALSE"
"1105","τινος","FALSE"
"1106","εἰπόντος","FALSE"
"1107",",","TRUE"
"1108","Οὐκ","FALSE"
"1109","ἔστιν","FALSE"
"1110",",","TRUE"
"1111","ἔφη","FALSE"
"1112",",","TRUE"
"1113","ὅμοιον","FALSE"
"1114","τῷ","FALSE"
"1115","τάχιον","FALSE"
"1116",".","TRUE"
"1117","βαρεῖν","FALSE"
"1118","δέ","FALSE"
"1119","τινος","FALSE"
"1120","εἰπόντος","FALSE"
"1121",",","TRUE"
"1122","Οὐκ","FALSE"
"1123","ἔστιν","FALSE"
"1124",",","TRUE"
"1125","ἔφη","FALSE"
"1126",",","TRUE"
"1127","τὸ","FALSE"
"1128","βαρύνειν","FALSE"
"1129",",","TRUE"
"1130","ὡς","FALSE"
"1131","νενόμικας","FALSE"
"1132",".","TRUE"
"1133","λέλογχα","FALSE"
"1134","δὲ","FALSE"
"1135","τὸ","FALSE"
"1136","τὸ","FALSE"
"1137","εἴληχα","FALSE"
"1138","λέγοντος","FALSE"
"1139",",","TRUE"
"1140","Ὀλίγον","FALSE"
"1141",",","TRUE"
"1142","ἔφη","FALSE"
"1143",",","TRUE"
"1144","καὶ","FALSE"
"1145","παρ","FALSE"
"1146","οἷς","FALSE"
"1147","ἁμαρτάνεται","FALSE"
"1148",".","TRUE"
"1149","ἵπτασθαι","FALSE"
"1150","δὲ","FALSE"
"1151","ἐπὶ","FALSE"
"1152","τοῦ","FALSE"
"1153","πέτεσθαι","FALSE"
"1154","πολλῶν","FALSE"
"1155","λεγόντων","FALSE"
"1156",",","TRUE"
"1157","Ὅτι","FALSE"
"1158","μὲν","FALSE"
"1159","ἀπὸ","FALSE"
"1160","τῆς","FALSE"
"1161","πτήσεως","FALSE"
"1162","τὸ","FALSE"
"1163","ὄνομα","FALSE"
"1164",",","TRUE"
"1165","σαφῶς","FALSE"
"1166","ἴσμεν","FALSE"
"1167",".","TRUE"
"1168","περιστερὸν","FALSE"
"1169","δέ","FALSE"
"1170","τινος","FALSE"
"1171","εἰπόντος","FALSE"
"1172","ὡς","FALSE"
"1173","δὴ","FALSE"
"1174","Ἀττικόν","FALSE"
"1175",",","TRUE"
"1176","Καὶ","FALSE"
"1177","τὸν","FALSE"
"1178","φάττον","FALSE"
"1179","ἐροῦμεν","FALSE"
"1180",",","TRUE"
"1181","ἔφη","FALSE"
"1182",".","TRUE"
"1183","φακὸν","FALSE"
"1184","δέ","FALSE"
"1185","τινος","FALSE"
"1186","εἰπόντος","FALSE"
"1187","ἐδηδοκέναι","FALSE"
"1188",",","TRUE"
"1189","Καὶ","FALSE"
"1190","πῶς","FALSE"
"1191","ἄν","FALSE"
"1192",",","TRUE"
"1193","ἔφη","FALSE"
"1194",",","TRUE"
"1195","φακόν","FALSE"
"1196","τις","FALSE"
"1197","φάγοι","FALSE"
"1198",";","TRUE"
"1199","ταῦτα","FALSE"
"1200","μὲν","FALSE"
"1201","τὰ","FALSE"
"1202","Σωκράτεια","FALSE"
"1203",".","TRUE"
"1204","Ἐπανίωμεν","FALSE"
"1205","δέ","FALSE"
"1206",",","TRUE"
"1207","εἰ","FALSE"
"1208","δοκεῖ","FALSE"
"1209",",","TRUE"
"1210","ἐπὶ","FALSE"
"1211","τὴν","FALSE"
"1212","ἅμιλλαν","FALSE"
"1213","τῶν","FALSE"
"1214","προτέρων","FALSE"
"1215","λόγων","FALSE"
"1216",".","TRUE"
"1217","κἀ","FALSE"
"1218","γὼ","FALSE"
"1219","μὲν","FALSE"
"1220","καλῶ","FALSE"
"1221","τοὺς","FALSE"
"1222","βελτίστους","FALSE"
"1223","εἶναι","FALSE"
"1224","ὅλους","FALSE"
"1225",",","TRUE"
"1226","σὺ","FALSE"
"1227","δὲ","FALSE"
"1228","γνώρισον","FALSE"
"1229","·","TRUE"
"1230","οἶμαι","FALSE"
"1231","γάρ","FALSE"
"1232","σε","FALSE"
"1233","κἂν","FALSE"
"1234","νῦν","FALSE"
"1235","δυνήσεσθαι","FALSE"
"1236","τοσούτων","FALSE"
"1237","γε","FALSE"
"1238","ἐπακούσαντα","FALSE"
"1239","τῶν","FALSE"
"1240","ἑξῆς","FALSE"
"1241","λεγομένων","FALSE"
"1242",".","TRUE"
"1243","σολοικιστής","FALSE"
"1244","Ἴσως","FALSE"
"1245","μὲν","FALSE"
"1246","οὐδὲ","FALSE"
"1247","νῦν","FALSE"
"1248","δυνήσομαί","FALSE"
"1249","σου","FALSE"
"1250","λέγοντος","FALSE"
"1251","·","TRUE"
"1252","ὅμως","FALSE"
"1253","εἰπέ","FALSE"
"1254",".","TRUE"
"1255","Λυκῖνος","FALSE"
"1256","Καὶ","FALSE"
"1257","πῶς","FALSE"
"1258","φὴς","FALSE"
"1259","οὐ","FALSE"
"1260","δυνήσεσθαι","FALSE"
"1261",";","TRUE"
"1262","ἡ","FALSE"
"1263","γὰρ","FALSE"
"1264","θύρα","FALSE"
"1265","σχεδὸν","FALSE"
"1266","ἀνέῳγέ","FALSE"
"1267","σοι","FALSE"
"1268","τῆς","FALSE"
"1269","γνωρίσεως","FALSE"
"1270","αὐτῶν","FALSE"
"1271",".","TRUE"
"1272","σολοικιστής","FALSE"
"1273","Εἰπὲ","FALSE"
"1274","τοίνυν","FALSE"
"1275",".","TRUE"
"1276","Λυκῖνος","FALSE"
"1277","Ἀλλὰ","FALSE"
"1278","εἶπον","FALSE"
"1279",".","TRUE"
"1280","σολοικιστής","FALSE"
"1281","Οὐδέν","FALSE"
"1282","γε","FALSE"
"1283",",","TRUE"
"1284","ὥστε","FALSE"
"1285","ἐμὲ","FALSE"
"1286","μαθεῖν","FALSE"
"1287",".","TRUE"
"1288","Λυκῖνος","FALSE"
"1289","Οὐ","FALSE"
"1290","γὰρ","FALSE"
"1291","ἔμαθες","FALSE"
"1292","τὸ","FALSE"
"1293","ἀνέῳγεν","FALSE"
"1294",";","TRUE"
"1295","σολοικιστής","FALSE"
"1296","Οὐκ","FALSE"
"1297","ἔμαθον","FALSE"
"1298",".","TRUE"
"1299","Λυκῖνος","FALSE"
"1300","Τί","FALSE"
"1301","οὖν","FALSE"
"1302","πεισόμεθα","FALSE"
"1303",",","TRUE"
"1304","εἰ","FALSE"
"1305","μηδὲ","FALSE"
"1306","νῦν","FALSE"
"1307","ἀκολουθήσεις","FALSE"
"1308","τοῖς","FALSE"
"1309","λεγομένοις","FALSE"
"1310",";","TRUE"
"1311","καίτοι","FALSE"
"1312","πρός","FALSE"
"1313","γε","FALSE"
"1314","τὰ","FALSE"
"1315","κατ","FALSE"
"1316","ἀρχὰς","FALSE"
"1317","ῥηθέντα","FALSE"
"1318","ὑπὸ","FALSE"
"1319","σοῦ","FALSE"
"1320","ἐγὼ","FALSE"
"1321","μὲν","FALSE"
"1322","ᾤμην","FALSE"
"1323","ἱππεῖς","FALSE"
"1324","ἐς","FALSE"
"1325","πεδίον","FALSE"
"1326","καλεῖν","FALSE"
"1327",".","TRUE"
"1328","σὺ","FALSE"
"1329","δὲ","FALSE"
"1330","τοὺς","FALSE"
"1331","ἱππεῖς","FALSE"
"1332","κατενόησας","FALSE"
"1333",";","TRUE"
"1334","ἀλλὰ","FALSE"
"1335","ἔοικας","FALSE"
"1336","οὐ","FALSE"
"1337","φροντίζειν","FALSE"
"1338","τῶν","FALSE"
"1339","λόγων","FALSE"
"1340",",","TRUE"
"1341","μάλιστα","FALSE"
"1342","οὓς","FALSE"
"1343","νῦν","FALSE"
"1344","κατὰ","FALSE"
"1345","σφᾶς","FALSE"
"1346","αὐτοὺς","FALSE"
"1347","διήλθομεν","FALSE"
"1348",".","TRUE"
"1349","σολοικιστής","FALSE"
"1350","Ἐγὼ","FALSE"
"1351","μὲν","FALSE"
"1352","φροντίζω","FALSE"
"1353",",","TRUE"
"1354","σὺ","FALSE"
"1355","δὲ","FALSE"
"1356","ἀδήλως","FALSE"
"1357","αὐτοὺς","FALSE"
"1358","διεξέρχῃ","FALSE"
"1359",".","TRUE"
"1360","Λυκῖνος","FALSE"
"1361","Πάνυ","FALSE"
"1362","γοῦν","FALSE"
"1363","ἄδηλόν","FALSE"
"1364","ἐστι","FALSE"
"1365","τὸ","FALSE"
"1366","κατὰ","FALSE"
"1367","σφᾶς","FALSE"
"1368","αὐτοὺς","FALSE"
"1369","ἐφ","FALSE"
"1370","ἡμῶν","FALSE"
"1371","λεγόμενον","FALSE"
"1372",".","TRUE"
"1373","ἀλλὰ","FALSE"
"1374","τοῦτο","FALSE"
"1375","μὲν","FALSE"
"1376","δῆλον","FALSE"
"1377","·","TRUE"
"1378","σὲ","FALSE"
"1379","δὲ","FALSE"
"1380","οὐδεὶς","FALSE"
"1381","ἂν","FALSE"
"1382","θεῶν","FALSE"
"1383","ἀγνοοῦντα","FALSE"
"1384","παύσειε","FALSE"
"1385","πλήν","FALSE"
"1386","γε","FALSE"
"1387","ὁ","FALSE"
"1388","Ἀπόλλων","FALSE"
"1389",".","TRUE"
"1390","μαντεύεται","FALSE"
"1391","γοῦν","FALSE"
"1392","ἐκεῖνος","FALSE"
"1393","πᾶσι","FALSE"
"1394","τοῖς","FALSE"
"1395","ἐρωτῶσι","FALSE"
"1396",",","TRUE"
"1397","σὺ","FALSE"
"1398","δὲ","FALSE"
"1399","οὐδὲ","FALSE"
"1400","τὸν","FALSE"
"1401","μαντευόμενον","FALSE"
"1402","κατενόησας","FALSE"
"1403",".","TRUE"
"1404","σολοικιστής","FALSE"
"1405","Μὰ","FALSE"
"1406","τοὺς","FALSE"
"1407","θεούς","FALSE"
"1408",",","TRUE"
"1409","οὐ","FALSE"
"1410","γὰρ","FALSE"
"1411","ἔμαθον","FALSE"
"1412",".","TRUE"
"1413","Λυκῖνος","FALSE"
"1414","Εἰ","FALSE"
"1415","ἄρα","FALSE"
"1416","καθ","FALSE"
"1417","εἷς","FALSE"
"1418","λανθάνει","FALSE"
"1419","σε","FALSE"
"1420","περιιών","FALSE"
"1421",";","TRUE"
"1422","σολοικιστής","FALSE"
"1423","Ἐοίκασί","FALSE"
"1424","γε","FALSE"
"1425",".","TRUE"
"1426","Λυκῖνος","FALSE"
"1427","Ὁ","FALSE"
"1428","δὲ","FALSE"
"1429","καθ","FALSE"
"1430","εἷς","FALSE"
"1431","πῶς","FALSE"
"1432","παρῆλθεν","FALSE"
"1433",";","TRUE"
"1434","σολοικιστής","FALSE"
"1435","Οὐδὲ","FALSE"
"1436","τοῦτο","FALSE"
"1437","ἔμαθον","FALSE"
"1438",".","TRUE"
"1439","Λυκῖνος","FALSE"
"1440","Οἶσθα","FALSE"
"1441","δέ","FALSE"
"1442","τινα","FALSE"
"1443","μνηστευόμενον","FALSE"
"1444","αὑτῷ","FALSE"
"1445","γάμον","FALSE"
"1446",";","TRUE"
"1447","σολοικιστής","FALSE"
"1448","Τί","FALSE"
"1449","οὖν","FALSE"
"1450","τοῦτο","FALSE"
"1451",";","TRUE"
"1452","Λυκῖνος","FALSE"
"1453","Ὅτι","FALSE"
"1454","σολοικίζειν","FALSE"
"1455","ἀνάγκη","FALSE"
"1456","τὸν","FALSE"
"1457","μνηστευόμενον","FALSE"
"1458","αὑτῷ","FALSE"
"1459",".","TRUE"
"1460","σολοικιστής","FALSE"
"1461","Τί","FALSE"
"1462","οὖν","FALSE"
"1463","πρὸς","FALSE"
"1464","τοὐμὸν","FALSE"
"1465","πρᾶγμα","FALSE"
"1466",",","TRUE"
"1467","εἰ","FALSE"
"1468","σολοικίζει","FALSE"
"1469","τις","FALSE"
"1470","μνηστευόμενος","FALSE"
"1471",";","TRUE"
"1472","Λυκῖνος","FALSE"
"1473","Ὅτι","FALSE"
"1474","ἀγνοεῖ","FALSE"
"1475","ὁ","FALSE"
"1476","φάσκων","FALSE"
"1477","εἰδέναι","FALSE"
"1478",".","TRUE"
"1479","καὶ","FALSE"
"1480","τὸ","FALSE"
"1481","μὲν","FALSE"
"1482","οὕτως","FALSE"
"1483","ἔχει","FALSE"
"1484",".","TRUE"
"1485","εἰ","FALSE"
"1486","δέ","FALSE"
"1487","τις","FALSE"
"1488","λέγοι","FALSE"
"1489","σοι","FALSE"
"1490","παρελθὼν","FALSE"
"1491","ὡς","FALSE"
"1492","ἀπολίποι","FALSE"
"1493","τὴν","FALSE"
"1494","γυναῖκα","FALSE"
"1495",",","TRUE"
"1496","ἆρ","FALSE"
"1497","ἂν","FALSE"
"1498","ἐπιτρέποις","FALSE"
"1499","αὐτῷ","FALSE"
"1500",";","TRUE"
"1501","σολοικιστής","FALSE"
"1502","Τί","FALSE"
"1503","γὰρ","FALSE"
"1504","οὐκ","FALSE"
"1505","ἂν","FALSE"
"1506","ἐπιτρέποιμι","FALSE"
"1507",",","TRUE"
"1508","εἰ","FALSE"
"1509","φαίνοιτο","FALSE"
"1510","ἀδικούμενος","FALSE"
"1511",";","TRUE"
"1512","Λυκῖνος","FALSE"
"1513","Εἰ","FALSE"
"1514","δὲ","FALSE"
"1515","σολοικίζων","FALSE"
"1516","φαίνοιτο","FALSE"
"1517",",","TRUE"
"1518","ἐπιτρέποις","FALSE"
"1519","ἂν","FALSE"
"1520","αὐτῷ","FALSE"
"1521","τοῦτο","FALSE"
"1522",";","TRUE"
"1523","σολοικιστής","FALSE"
"1524","Οὐκ","FALSE"
"1525","ἔγωγε","FALSE"
"1526",".","TRUE"
"1527","Λυκῖνος","FALSE"
"1528","Ὀρθῶς","FALSE"
"1529","γὰρ","FALSE"
"1530","λέγεις","FALSE"
"1531","·","TRUE"
"1532","οὐ","FALSE"
"1533","γὰρ","FALSE"
"1534","ἐπιτρεπτέον","FALSE"
"1535","σολοικίζοντι","FALSE"
"1536","τῷ","FALSE"
"1537","φίλῳ","FALSE"
"1538",",","TRUE"
"1539","ἀλλὰ","FALSE"
"1540","διδακτέον","FALSE"
"1541","ὅπως","FALSE"
"1542","τοῦτο","FALSE"
"1543","μὴ","FALSE"
"1544","τείσεται","FALSE"
"1545",".","TRUE"
"1546","καὶ","FALSE"
"1547","εἴ","FALSE"
"1548","τίς","FALSE"
"1549","γε","FALSE"
"1550","νῦν","FALSE"
"1551","ψοφοίη","FALSE"
"1552","τὴν","FALSE"
"1553","θύραν","FALSE"
"1554","ἐσιὼν","FALSE"
"1555","ἢ","FALSE"
"1556","ἐξιὼν","FALSE"
"1557","κόπτοι","FALSE"
"1558",",","TRUE"
"1559","τί","FALSE"
"1560","φήσομέν","FALSE"
"1561","σε","FALSE"
"1562","πεπονθέναι","FALSE"
"1563",";","TRUE"
"1564","σολοικιστής","FALSE"
"1565","Ἐμὲ","FALSE"
"1566","μὲν","FALSE"
"1567","οὐδέν","FALSE"
"1568",",","TRUE"
"1569","ἐκεῖνον","FALSE"
"1570","δὲ","FALSE"
"1571","ἐπεσελθεῖν","FALSE"
"1572","βούλεσθαι","FALSE"
"1573","ἢ","FALSE"
"1574","ἐξιέναι","FALSE"
"1575",".","TRUE"
"1576","Λυκῖνος","FALSE"
"1577","Σὲ","FALSE"
"1578","δὲ","FALSE"
"1579","ἀγνοοῦντα","FALSE"
"1580","τὸν","FALSE"
"1581","κόπτοντα","FALSE"
"1582","ἤ","FALSE"
"1583","ψοφοῦντα","FALSE"
"1584","οὐδὲν","FALSE"
"1585","ὅλως","FALSE"
"1586","πεπονθέναι","FALSE"
"1587","δόξομεν","FALSE"
"1588","ἀπαίδευτον","FALSE"
"1589","ὄντα","FALSE"
"1590",";","TRUE"
"1591","σολοικιστής","FALSE"
"1592","Ὑβριστὴς","FALSE"
"1593","εἶ","FALSE"
"1594",".","TRUE"
"1595","Λυκῖνος","FALSE"
"1596","Τί","FALSE"
"1597","λέγεις","FALSE"
"1598",";","TRUE"
"1599","ὑβριστὴς","FALSE"
"1600","ἐγώ","FALSE"
"1601",";","TRUE"
"1602","νῦν","FALSE"
"1603","δὴ","FALSE"
"1604","γενήσομαί","FALSE"
"1605","σοι","FALSE"
"1606","διαλεγόμενος","FALSE"
"1607",".","TRUE"
"1608","ἔοικε","FALSE"
"1609","δὲ","FALSE"
"1610","σολοικίσαι","FALSE"
"1611","τὸ","FALSE"
"1612","νῦν","FALSE"
"1613","δὴ","FALSE"
"1614","γενήσομαι","FALSE"
"1615",",","TRUE"
"1616","σὺ","FALSE"
"1617","δ","FALSE"
"1618","οὐκ","FALSE"
"1619","ἔγνως","FALSE"
"1620",".","TRUE"
"1621","σολοικιστής","FALSE"
"1622","Παῦσαι","FALSE"
"1623","πρὸς","FALSE"
"1624","τῆς","FALSE"
"1625","Ἀθηνᾶς","FALSE"
"1626","·","TRUE"
"1627","ἀλλ","FALSE"
"1628","εἰπέ","FALSE"
"1629","τι","FALSE"
"1630","τοιοῦτον","FALSE"
"1631",",","TRUE"
"1632","ὥστε","FALSE"
"1633","κἀμὲ","FALSE"
"1634","μαθεῖν","FALSE"
"1635",".","TRUE"
"1636","Λυκῖνος","FALSE"
"1637","Καὶ","FALSE"
"1638","πῶς","FALSE"
"1639","ἄν","FALSE"
"1640","μάθοις","FALSE"
"1641",";","TRUE"
"1642","σολοικιστής","FALSE"
"1643","Εἴ","FALSE"
"1644","μοι","FALSE"
"1645","πάντα","FALSE"
"1646","ἐπέλθοις","FALSE"
"1647",",","TRUE"
"1648","ὅσα","FALSE"
"1649","φὴς","FALSE"
"1650","σολοικίσας","FALSE"
"1651","ἐμὲ","FALSE"
"1652","λαθεῖν","FALSE"
"1653","καὶ","FALSE"
"1654","παρ","FALSE"
"1655","ὅ","FALSE"
"1656","τι","FALSE"
"1657","ἕκαστον","FALSE"
"1658","σεσολοίκισται","FALSE"
"1659",".","TRUE"
"1660","Λυκῖνος","FALSE"
"1661","Μηδαμῶς","FALSE"
"1662",",","TRUE"
"1663","ὦ","FALSE"
"1664","ἄριστε","FALSE"
"1665","·","TRUE"
"1666","μακρὸν","FALSE"
"1667","γὰρ","FALSE"
"1668","ἢν","FALSE"
"1669","ποιήσαιμεν","FALSE"
"1670","τὸν","FALSE"
"1671","διάλογον","FALSE"
"1672",".","TRUE"
"1673","ἀλλὰ","FALSE"
"1674","περὶ","FALSE"
"1675","μὲν","FALSE"
"1676","τούτων","FALSE"
"1677","ἔξεστί","FALSE"
"1678","σοι","FALSE"
"1679","καθ","FALSE"
"1680","ἕκαστον","FALSE"
"1681","αὐτῶν","FALSE"
"1682","πυνθάνεσθαι","FALSE"
"1683","·","TRUE"
"1684","νῦν","FALSE"
"1685","δὲ","FALSE"
"1686","ἕτερ","FALSE"
"1687","ἄττα","FALSE"
"1688","ἐπέλθωμεν","FALSE"
"1689",",","TRUE"
"1690","εἰ","FALSE"
"1691","δοκεῖ","FALSE"
"1692",",","TRUE"
"1693","καὶ","FALSE"
"1694","πρῶτόν","FALSE"
"1695","γε","FALSE"
"1696","αὐτὸ","FALSE"
"1697","τοῦτο","FALSE"
"1698","τὸ","FALSE"
"1699","ἄττα","FALSE"
"1700","μὴ","FALSE"
"1701","δασέως","FALSE"
"1702",",","TRUE"
"1703","ἀλλὰ","FALSE"
"1704","ψιλῶς","FALSE"
"1705","ἐξενεγκεῖν","FALSE"
"1706","·","TRUE"
"1707","ὀρθῶς","FALSE"
"1708","φαίνεται","FALSE"
"1709","ῥηθὲν","FALSE"
"1710","μετὰ","FALSE"
"1711","τοῦ","FALSE"
"1712","ἕτερα","FALSE"
"1713","συντιθέμενον","FALSE"
"1714","·","TRUE"
"1715","μὴ","FALSE"
"1716","γὰρ","FALSE"
"1717","οὕτως","FALSE"
"1718","ἄλογον","FALSE"
"1719","ἦν","FALSE"
"1720","ἄν","FALSE"
"1721",".","TRUE"
"1722","ἔπειτα","FALSE"
"1723","τὸ","FALSE"
"1724","τῆς","FALSE"
"1725","ὕβρεως","FALSE"
"1726",",","TRUE"
"1727","ἥν","FALSE"
"1728","με","FALSE"
"1729","φὴς","FALSE"
"1730","ὑβρίσαι","FALSE"
"1731","σε","FALSE"
"1732",",","TRUE"
"1733","εἰ","FALSE"
"1734","μὴ","FALSE"
"1735","οὕτω","FALSE"
"1736","λέγοιμι","FALSE"
"1737",",","TRUE"
"1738","ἀλλ","FALSE"
"1739","εἰς","FALSE"
"1740","σέ","FALSE"
"1741",",","TRUE"
"1742","φαίην","FALSE"
"1743","ἴδιον","FALSE"
"1744",".","TRUE"
"1745","σολοικιστής","FALSE"
"1746","Ἐγὼ","FALSE"
"1747","μὲν","FALSE"
"1748","οὐκ","FALSE"
"1749","ἔχω","FALSE"
"1750","εἰπεῖν","FALSE"
"1751",".","TRUE"
"1752","Λυκῖνος","FALSE"
"1753","Ὅτι","FALSE"
"1754","τὸ","FALSE"
"1755","μὲν","FALSE"
"1756","σὲ","FALSE"
"1757","ὑβρίζειν","FALSE"
"1758","τὸ","FALSE"
"1759","σῶμά","FALSE"
"1760","ἐστι","FALSE"
"1761","τὸ","FALSE"
"1762","σὸν","FALSE"
"1763","ἤτοι","FALSE"
"1764","πληγαῖς","FALSE"
"1765","ἢ","FALSE"
"1766","δεσμοῖς","FALSE"
"1767","ἢ","FALSE"
"1768","καὶ","FALSE"
"1769","ἄλλῳ","FALSE"
"1770","τρόπῳ","FALSE"
"1771",",","TRUE"
"1772","τὸ","FALSE"
"1773","δὲ","FALSE"
"1774","ἐς","FALSE"
"1775","σέ","FALSE"
"1776",",","TRUE"
"1777","ὅταν","FALSE"
"1778","εἴς","FALSE"
"1779","τι","FALSE"
"1780","τῶν","FALSE"
"1781","σῶν","FALSE"
"1782","γίγνηται","FALSE"
"1783","ἡ","FALSE"
"1784","ὕβρις","FALSE"
"1785","·","TRUE"
"1786","καὶ","FALSE"
"1787","γὰρ","FALSE"
"1788","ὅστις","FALSE"
"1789","γυναῖκα","FALSE"
"1790","φίλον","FALSE"
"1791","καὶ","FALSE"
"1792","ὅστις","FALSE"
"1793","γε","FALSE"
"1794","οἰκέτην","FALSE"
"1795",".","TRUE"
"1796","πλὴν","FALSE"
"1797","γὰρ","FALSE"
"1798","περὶ","FALSE"
"1799","πραγμάτων","FALSE"
"1800","οὕτως","FALSE"
"1801","ἔχει","FALSE"
"1802","σοι","FALSE"
"1803","·","TRUE"
"1804","ἐπεὶ","FALSE"
"1805","τὸ","FALSE"
"1806","ἐς","FALSE"
"1807","πρᾶγμα","FALSE"
"1808","ὑβρίζειν","FALSE"
"1809","λέλεκται","FALSE"
"1810",",","TRUE"
"1811","οἷον","FALSE"
"1812","ἐς","FALSE"
"1813","τὴν","FALSE"
"1814","παροιμίαν","FALSE"
"1815",",","TRUE"
"1816","ὡς","FALSE"
"1817","ὁ","FALSE"
"1818","Πλάτων","FALSE"
"1819","φησὶν","FALSE"
"1820","ἐν","FALSE"
